
 PRINT S    NODAL SOLUTION PER NODE
    NODE       SX             SY             SZ             SXY            SYZ            SXZ     
    1376  -0.547670       0.863959      -0.302050E-003 -0.473928      -0.826864E-002  0.952429E-002
    1377   0.176821        1.17318      -0.286177E-001 -0.143367      -0.526382E-002  0.177456E-001
    1378  -0.969330E-002  0.501330       0.111411E-002 -0.258875       0.275097E-003  0.195703E-003
    1379  -0.812801E-001 -0.282326       0.160430E-001 -0.803293      -0.677563E-002 -0.636219E-002
    1380   0.949202E-001  -1.52263       0.193665E-001 -0.999917      -0.621661E-001 -0.466774E-001
    1381   0.425630      -0.840340       0.710130E-002 -0.746988E-001 -0.809436E-002  0.242533E-004
    1382   0.439551      -0.294019      -0.938947E-003 -0.249703      -0.166483E-002  0.228711E-003
    1383   0.481285      -0.350496       0.436971E-002  0.557093E-001 -0.783857E-003 -0.629419E-003
    1384  -0.139105E-001   1.55037      -0.186498E-002  0.605603E-001  0.245981E-002  0.539319E-004
    1385  -0.119862        1.61197      -0.672028E-003 -0.195118E-001  0.544037E-003 -0.166109E-002
    1386  -0.105018        1.57453      -0.487680E-003  0.403381E-001  0.492754E-003 -0.735175E-003
    1387   0.473710E-001  0.185271       0.684351E-001 -0.102365E-001 -0.144869       0.302133E-001
    1388   0.336606E-001  0.137775       0.404758E-001 -0.108543E-001 -0.240971E-001  0.302837E-002
    1389   0.534127E-001  0.148628       0.539936E-001 -0.646038E-002 -0.972582E-001  0.822131E-002
    1390  -0.256105        2.04165      -0.689589E-002 -0.478515      -0.264320E-001  0.107985E-001
    1391  -0.641370E-001   1.48082      -0.517283E-002 -0.308506       0.202853E-002  0.123337E-002
    1392   0.671678E-001   1.02193      -0.874475E-002 -0.221111       0.410592E-002  0.108611E-001
    1393   0.677373E-003   1.54738      -0.146059E-002 -0.564706E-001  0.341636E-002 -0.818560E-003
    1394  -0.128437E-001  -3.78878      -0.323568E-001 -0.695354       0.880349E-001  0.407479E-001
    1395  -0.117256       -2.30888       0.296958E-001   1.21632       0.821000E-001 -0.749304E-001
    1396  -0.184012       -1.66344       0.401493E-001  -1.26883       0.859991E-001  0.743547E-001
    1397   0.163668       0.374018       0.159925      -0.113212E-002  0.201327      -0.166552E-002
    1398   0.228912       0.541636       0.229833      -0.928728E-002 -0.276681       0.161085E-001
    1399  -0.415028        1.17726       0.893701E-002 -0.364056      -0.393644E-001 -0.385362E-001
    1400   0.367012        1.10689       0.639577      -0.859215E-001  0.298584      -0.504336E-001
    1401   0.165936        1.51818       0.257278E-001 -0.935875E-002  0.227538E-001 -0.193315E-002
    1402   0.452776        1.12893       0.624735       0.104424      -0.248283      -0.104448     
    1403   0.489838        1.12455       0.630545       0.422414E-001 -0.252347      -0.269467E-001
    1404  -0.176720        1.57275       0.904585E-003  0.640047E-001 -0.444680E-003  0.173042E-002
    1405  -0.342156E-001   1.56372      -0.134700E-002  0.520752E-001 -0.644006E-003  0.443602E-003
    1406  -0.103869        1.61299      -0.850805E-003 -0.608372E-001  0.111496E-003  0.188755E-002
    1407  -0.929584E-001  0.302598       0.109746E-002 -0.524898       0.504542E-003 -0.578090E-003
    1408  -0.188471       0.385437       0.243069E-002 -0.559186       0.117012E-002 -0.277395E-002
    1409   0.369397       0.865784       0.460278       0.106802E-001  0.906580E-001  0.924317E-002
    1410   0.385703        1.20332       0.493869       0.601977E-001  0.270493       0.332492E-001
    1411  -0.348390        1.40546      -0.162561E-001 -0.864985E-001  0.559393E-001  0.128239E-001
    1412  -0.274662       0.884907      -0.328468E-002 -0.159748       0.272635E-002 -0.262956E-002
    1413  -0.304303       0.716723       0.220548E-003 -0.362307       0.491970E-003  0.398016E-003
    1414  -0.515275       0.858394      -0.588026E-003 -0.430584       0.103071E-001 -0.885867E-002
    1415   0.273124        1.19276      -0.145261E-001  0.105020       0.139362E-001  0.440812E-001
    1416  -0.348988       0.950492      -0.891793E-002 -0.194359       0.356331E-002  0.303806E-002
    1417   0.359335        1.81796       0.666084E-002  0.588859E-001  0.167914E-001 -0.907205E-002
    1418   -1.10965       0.873064      -0.115608E-001  -1.14085       0.788491E-001 -0.145937     
    1419   0.400798        1.03700       0.626927       0.833855E-001  0.197651       0.869882E-001
    1420   0.269452        1.38804       0.237131       0.283054E-001 -0.399659E-002  0.382902E-002
    1421   0.368621        1.17414       0.443874       0.245960E-001  0.769545E-001  0.561884E-002
    1422   0.226968       0.576840       0.204533       0.919995E-002  0.138807       0.477060E-002
    1423   0.334300       0.802101       0.406687      -0.267056E-002  0.169630E-001 -0.275726E-002
    1424  -0.244198       0.317945       0.544048E-002 -0.628633      -0.131845E-005  0.522947E-003
    1425   0.492146E-001  0.234558       0.190521E-003 -0.415341       0.254503E-003  0.570613E-005
    1426   0.190882      -0.115779       0.122067E-002 -0.508336       0.286113E-003 -0.439897E-003
    1427  -0.134025       0.571972      -0.133873E-003 -0.361687       0.108615E-002  0.168327E-002
    1428  -0.414633E-001  0.244615       0.170306E-002 -0.544895       0.129203E-002  0.158993E-002
    1429  -0.298390E-001   1.61613       0.113193E-002 -0.239289E-001  0.368587E-003 -0.664178E-003
    1430  -0.800140E-001   1.58612       0.112692E-002 -0.123839      -0.622157E-003  0.122193E-002
    1431  -0.493954E-003   1.53043      -0.316145E-002  0.617902E-001 -0.309173E-002 -0.717325E-004
    1432  -0.524522E-001   1.58056      -0.152580E-002  0.342761E-001  0.350530E-003 -0.419670E-003
    1433  -0.451477E-001   1.51767      -0.995851E-003  0.705503E-001 -0.102351E-002  0.129561E-003
    1434  -0.280488        1.67997       0.199613E-002  0.253771E-003  0.741053E-003  0.245723E-002
    1435  -0.123585        1.49909       0.119519E-002  0.869629E-001  0.119922E-002  0.784727E-003
    1436   0.340259       0.871745       0.495071       0.344059E-001 -0.175359E-001 -0.136873E-003
    1437   0.252250        1.19510       0.516392       0.751935E-001 -0.782130E-001 -0.802101E-002
    1438   0.269062        1.01575       0.483741       0.981497E-001 -0.134079      -0.992772E-001
    1439   0.278522       0.864386       0.440606       0.573043E-001 -0.307856E-001 -0.123811E-001
    1440   0.300356        1.50979       0.121444      -0.280127E-001  0.153126      -0.732956E-002
    1441   0.290383        1.31912       0.338251      -0.418495E-001  0.743698E-002 -0.323654E-002
    1442   0.117297        1.53082       0.341696E-001  0.748210E-002  0.406454E-002 -0.829910E-003
    1443   0.252947        1.53717       0.218917      -0.633441E-001  0.203717      -0.223980E-001
    1444   0.273531       0.905435       0.498432      -0.658585E-001 -0.852552E-002  0.696363E-002
    1445   0.349271       0.886752       0.407422      -0.345422E-001  0.968705E-001 -0.250916E-001
    1446  -0.305770       0.625600       0.620521E-002 -0.979968E-002 -0.195920E-001  0.369437E-002
    1447  -0.796207        1.46906      -0.202626E-001 -0.538053       0.232812E-002 -0.119237E-001
    1448  -0.674198        1.94513       0.104187E-002 -0.187237       0.803631E-002 -0.413742E-001
    1449   0.186726       0.491737       0.152704      -0.602546E-002 -0.242736E-001  0.143838E-002
    1450   0.201372       -1.21827       0.260061E-001 -0.739013       0.445210E-001  0.198291E-001
    1451   -1.03692      -0.625608      -0.573924E-002  -1.71615       0.228223E-001  0.572776E-002
    1452   0.282409       -1.91785       0.622108E-001 -0.430158       0.528296E-002 -0.304672E-002
    1453  -0.523841      -0.927956       0.273617E-001   1.39717      -0.232770E-001  0.179492E-001
    1454   0.165287       -2.33744       0.440527E-001  0.689482      -0.106918E-001 -0.416762E-002
    1455  -0.931035       -1.39514      -0.134457E-001   1.94077       0.144563E-001 -0.250198     
    1456   0.617745E-002   1.55237      -0.592174E-003 -0.471852E-001  0.298784E-002 -0.156234E-002
    1457   0.254869E-002   1.52726      -0.212109E-002 -0.619618E-001  0.406680E-002  0.139818E-003
    1458  -0.596708E-002   1.55796      -0.337491E-002 -0.547892E-001  0.551595E-003  0.207027E-003
    1459   0.236141        1.37293      -0.254800E-001 -0.386412      -0.429888E-002  0.908354E-002
    1460  -0.196018        1.69834      -0.466536E-002 -0.285156       0.328472E-002 -0.127701E-002
    1461  -0.388526        1.99309      -0.998064E-002 -0.271088       0.665932E-003 -0.225999E-002
    1462   0.790616E-001  0.263848       0.735432E-001 -0.137591E-001  0.717749E-002 -0.859214E-003
    1463   0.775088E-001  0.220328       0.648757E-001 -0.769719E-002 -0.184608E-001  0.508391E-003
    1464   0.587118E-001  0.301466       0.772150E-001 -0.190561E-001  0.252113E-001 -0.467711E-002
    1465  -0.915121E-002  0.230405E-001 -0.238061E-001 -0.483881E-002 -0.166514E-001  0.548449E-003
    1466   0.887264E-001  0.264043       0.120283      -0.130867E-001 -0.208507       0.489307E-001
    1467  -0.236209        1.69953      -0.376217E-003 -0.108831       0.134743E-003 -0.195835E-002
    1468   0.689891E-002   1.52763      -0.229226E-002  0.602398E-001  0.439791E-002  0.262351E-003
    1469  -0.142655E-001   1.57566      -0.307361E-002  0.493905E-001  0.249206E-003 -0.810443E-004
    1470   0.328633      -0.586906       0.674661E-002  0.411030       0.526509E-002 -0.128650E-002
    1471   0.477532      -0.309949      -0.343600E-003 -0.155203       0.212583E-002 -0.704613E-003
    1472   0.545566      -0.198478      -0.251314E-003  0.697885E-001  0.286972E-002  0.751819E-004
    1473   0.542448      -0.168911      -0.128608E-002  0.134883       0.133571E-002  0.135185E-003
    1474   0.532373      -0.120232      -0.922308E-003 -0.193209      -0.860239E-003  0.419948E-003
    1475   0.411327      -0.473002       0.233989E-002 -0.220707      -0.337341E-003 -0.817737E-003
    1476   0.338669      -0.919528       0.121811E-001  0.430469      -0.178705E-001  0.287327E-002
    1477   0.439939      -0.497131       0.980979E-003  0.120354      -0.224393E-002 -0.645051E-004
    1478   0.416552       -1.60301       0.261358E-001  0.385824E-001 -0.537943E-001  0.218300E-002
    1479  -0.432249E-001  0.514380      -0.224453E-003 -0.323612       0.234459E-002 -0.965966E-003
    1480   0.278558        1.09869      -0.246400E-001 -0.232507E-001  0.186289E-002 -0.245985E-001
    1481   0.335467        1.17285      -0.297355E-001  0.133695       0.124895E-002  0.970918E-002
    1482  -0.304919        1.16262      -0.205395E-001  0.455816E-001  0.342990E-002  0.122382E-002
    1483  -0.342450       0.125559       0.159195E-001 -0.840636       0.692279E-002  0.142601E-001
    1484  -0.527833        1.31070       0.639532E-002 -0.204353      -0.420458E-001 -0.639533E-002
    1485   0.451681        1.18311       0.543594      -0.192571E-001 -0.342488       0.206703E-001
    1486   0.298018       0.731647       0.258201       0.109518E-001 -0.239630      -0.623229E-002
    1487   0.219900        1.48569       0.414786E-001  0.184595E-002 -0.377537E-001 -0.189799E-003
    1488   0.153209        1.49774       0.279525E-001 -0.414156E-002 -0.167764E-002  0.118263E-002
    1489   0.138703        1.48032       0.790255E-002 -0.205576E-002 -0.759463E-003  0.899289E-003
    1490  -0.241055        1.56809       0.414440E-002 -0.855113E-001 -0.727424E-003  0.654810E-003
    1491  -0.628164E-001   1.52065      -0.111946E-002 -0.671883E-001 -0.885137E-003  0.391911E-004
    1492  -0.113423        1.37371       0.297681E-002 -0.103392      -0.489853E-002 -0.579680E-003
    1493  -0.249143E-001   1.41777      -0.352500E-003 -0.605897E-001 -0.191953E-002  0.586191E-003
    1494  -0.194538        1.64581      -0.624305E-004  0.468468E-001 -0.318583E-003 -0.227407E-002
    1495   0.134724       0.127242       0.573684E-003 -0.351043       0.103827E-002  0.599830E-003
    1496  -0.958334E-001   1.34135       0.389412E-002 -0.872047E-001  0.321607E-002  0.132756E-002
    1497  -0.215550       0.961309       0.191556E-001 -0.127973       0.365669E-001  0.940854E-002
    1498   0.487677E-001   1.44644      -0.332599E-002  0.267618E-001  0.395054E-002  0.336838E-003
    1499   0.305893E-001   1.43269      -0.326742E-002 -0.262160E-001 -0.230651E-003  0.635791E-003
    1500  -0.188845E-001   1.38229       0.879067E-004  0.316054E-001 -0.254974E-003  0.694357E-003
    1501  -0.153182        1.27435       0.116125E-001  0.117043       0.844475E-004  0.708554E-003
    1502   0.251512E-001   1.45641      -0.266527E-002 -0.465012E-001  0.267787E-002  0.638114E-003
    1503   0.110203       0.285850       0.879529E-001 -0.361081E-002 -0.575646E-001  0.128993E-002
    1504   0.549015E-001  0.147087       0.465007E-001 -0.309752E-002 -0.364647E-001  0.146833E-002
    1505   0.198763       0.483551       0.223813      -0.171829E-001 -0.305759       0.455091E-001
    1506   0.609181        1.91549      -0.402508E-001  0.632899       0.184661E-001  0.250902E-001
    1507   0.355175      -0.223490      -0.451735E-003  0.374594      -0.135990E-002 -0.683386E-003
    1508   0.116833      -0.179660       0.408343E-002  0.594557      -0.157141E-002 -0.562413E-004
    1509  -0.162789        1.05351       0.135730E-001 -0.822696E-001 -0.319222E-001 -0.341951E-002
    1510  -0.497887        1.29221       0.148303E-001  0.377004       0.584106E-002 -0.270370E-002
    1511  -0.547355        1.54670       0.144784E-001  0.344561      -0.125398E-001  0.407176E-001
    1512   0.843944E-001  0.220524       0.665842E-001  0.224564E-002 -0.166877E-001 -0.297815E-003
    1513   0.153189E-001  0.563513E-001  0.961691E-002 -0.360509E-003  0.111468E-001  0.128933E-003
    1514   0.801761E-001  0.217505       0.663747E-001  0.499076E-002 -0.462572E-001 -0.229569E-002
    1515   0.589596E-001  0.178905       0.575309E-001  0.896424E-002 -0.523898E-001 -0.490059E-002
    1516   0.139610       0.347451       0.127814       0.733588E-002 -0.161127      -0.105236E-001
    1517   0.235193       0.565738       0.231771       0.888044E-002 -0.268492      -0.219532E-001
    1518   0.906420E-001  0.238582       0.850998E-001  0.760572E-002  0.128938       0.934317E-002
    1519   0.413756      -0.523354E-002  0.116899E-003 -0.223352      -0.546372E-003  0.181754E-002
    1520   0.665142E-001   1.45002      -0.345001E-002  0.174433E-001 -0.510735E-002  0.320471E-003
    1521   0.190660        1.48339       0.299781E-001 -0.101249E-002  0.155181E-001 -0.227365E-003
    1522   0.108218        1.48796       0.858553E-003 -0.159574E-001 -0.598186E-002  0.125636E-002
    1523   0.244070E-001   1.50339       0.122771      -0.165262E-001  0.187988E-001  0.128166E-002
    1524   0.640809E-001   1.56305       0.825106E-001  0.648377E-002 -0.612448E-001 -0.122893E-001
    1525   0.152836        1.50799       0.246392E-001  0.245236E-002 -0.868890E-002  0.464382E-003
    1526   0.636267E-001   1.56737       0.316185E-001  0.120758E-001 -0.142387E-001  0.444400E-002
    1527   0.172720E-001   1.46744      -0.211397E-002  0.536920E-001  0.345413E-002  0.155965E-003
    1528   0.144907       0.340772       0.157569      -0.761072E-002  0.213938      -0.219427E-001
    1529   0.485668E-001   1.54838       0.963709E-001  0.416180E-002  0.306679E-001 -0.602175E-002
    1530   0.553011E-001   1.61097       0.178815      -0.395628E-001 -0.219333       0.313481E-001
    1531   0.724013E-001   1.48961      -0.215977E-002  0.319210E-001 -0.656485E-002  0.140193E-003
    1532   0.177363       0.709461       0.226426       0.448378E-001 -0.263365      -0.106711     
